name,population,income,educational attainment,unemployment,health insurance coverage,housing cost burden,state,congressional district,state_name,composite_score
"Congressional District 7 (118th Congress), Illinois",737077,0.9998190778458982,0.5284900284900286,1.0,0.2271730903230144,0.7733793691203305,17,07,Illinois,0.5881435942965453
"Congressional District 8 (118th Congress), Illinois",749409,0.9998111518181625,0.4245014245014245,1.0,0.2308717828918893,0.913251313877386,17,08,Illinois,0.5947392788481437
"Congressional District 9 (118th Congress), Illinois",743003,0.9998417628390144,0.6452991452991453,1.0,0.22712320847483305,0.871141680233384,17,09,Illinois,0.6239009661410628
"Congressional District 10 (118th Congress), Illinois",752196,0.999838837436042,0.51994301994302,1.0,0.2272821487736966,0.9163379696906788,17,10,Illinois,0.6105669959739063
"Congressional District 11 (118th Congress), Illinois",750921,0.9998298003249632,0.49572649572649574,1.0,0.23098920662145905,0.9194628672574107,17,11,Illinois,0.6076680616550548
"Congressional District 12 (118th Congress), Illinois",748190,0.9997741052106589,0.2008547008547009,1.0,0.22430596844059117,0.8450170995268949,17,12,Illinois,0.5449919790054744
"Congressional District 13 (118th Congress), Illinois",747026,0.9997676486318792,0.30911680911680917,1.0,0.22843872603618695,0.8055406837625515,17,13,Illinois,0.5571439779245712
"Congressional District 14 (118th Congress), Illinois",759546,0.9998054659503658,0.3290598290598291,1.0,0.23251695440644163,0.9075314401844345,17,14,Illinois,0.5781522816001785
"Congressional District 15 (118th Congress), Illinois",749694,0.9997738278146825,0.22079772079772078,1.0,0.22626220439970293,0.8694754324049693,17,15,Illinois,0.5527181975695126
"Congressional District 16 (118th Congress), Illinois",750034,0.999789559915137,0.30341880341880345,1.0,0.2297926619153948,0.8906067327338483,17,16,Illinois,0.5706012929971972
"Congressional District 17 (118th Congress), Illinois",746641,0.9997570476072687,0.2022792022792023,1.0,0.22621882887954525,0.7827813773586967,17,17,Illinois,0.5351727426874522
"Congressional Districts not defined (118th Congress), Illinois",0,0.0,,1.0,0.0,1.0,17,ZZ,Illinois,
"Congressional District 1 (118th Congress), Indiana",755814,0.9997790143697217,0.2250712250712251,1.0,0.2303912440935709,0.8591938638375054,18,01,Indiana,0.5524058912286706
"Congressional District 2 (118th Congress), Indiana",751869,0.9997597166063926,0.2037037037037037,1.0,0.2298899470106056,0.8641106607082373,18,02,Indiana,0.5495773380048231
"Congressional District 3 (118th Congress), Indiana",757902,0.9997619762590217,0.21367521367521367,1.0,0.2324274149398304,0.8752827158200671,18,03,Indiana,0.5535245534490222
"Congressional District 4 (118th Congress), Indiana",763237,0.9997838710484648,0.301994301994302,1.0,0.23277194049994004,0.8812265769260186,18,04,Indiana,0.569296115078121
"Congressional District 5 (118th Congress), Indiana",764118,0.9997945635387756,0.43162393162393164,1.0,0.23353503982957138,0.878484096893677,18,05,Indiana,0.5905729386476593
"Congressional District 6 (118th Congress), Indiana",757251,0.999774937398588,0.2592592592592593,1.0,0.23106232535543914,0.8705899063623351,18,06,Indiana,0.5601144047292702
"Congressional District 7 (118th Congress), Indiana",750003,0.9997665960266067,0.3632478632478633,1.0,0.22995872819256996,0.8055789255159905,18,07,Indiana,0.5664253521638384
"Congressional District 8 (118th Congress), Indiana",754928,0.9997592667750796,0.1794871794871795,1.0,0.22882074043871858,0.8382209936300165,18,08,Indiana,0.5410480300551658
"Congressional District 9 (118th Congress), Indiana",756630,0.9997706190179829,0.23646723646723647,1.0,0.23159088705107497,0.8629634081050666,18,09,Indiana,0.5551320251068935
"Congressional District 1 (118th Congress), Iowa",798572,0.9997831858054312,0.31623931623931634,1.0,0.2432951515153393,0.8439900352916754,19,01,Iowa,0.5672179481419604
"Congressional District 2 (118th Congress), Iowa",795074,0.9997728081970396,0.2678062678062678,1.0,0.24336765059903143,0.8547195786851393,19,02,Iowa,0.5609443842145797
"Congressional District 3 (118th Congress), Iowa",806699,0.9997929876297422,0.37037037037037035,1.0,0.24684233958880628,0.8658096871824569,19,03,Iowa,0.5804692307952293
"Congressional District 4 (118th Congress), Iowa",795592,0.9997722414095852,0.2321937321937322,1.0,0.24232508898952698,0.8459676802552364,19,04,Iowa,0.5533764571413469
"Congressional District 1 (118th Congress), Kansas",732112,0.9997677251032023,0.2834757834757835,1.0,0.22052331325769675,0.8493930487418463,20,01,Kansas,0.5588599784297548
"Congressional District 2 (118th Congress), Kansas",732031,0.9997672677747008,0.25213675213675213,1.0,0.22030798478262822,0.8455579471826754,20,02,Kansas,0.5529616586461261
"Congressional District 3 (118th Congress), Kansas",738537,0.999833623891124,0.5925925925925927,1.0,0.22691748457922803,0.9204844683849961,20,03,Kansas,0.6233046949079902
"Congressional District 4 (118th Congress), Kansas",734889,0.9997731005873931,0.2934472934472935,1.0,0.22324605662302366,0.8575986364083346,20,04,Kansas,0.5623441811776742
"Congressional District 1 (118th Congress), Kentucky",752660,0.9997499447708359,0.1481481481481481,1.0,0.22631828275076396,0.8126864285480153,21,01,Kentucky,0.5311504673696272
